OrderID,OrderDate,CustomerID,ProductID,WarehouseID,CarrierID,Quantity,UnitPrice,UnitCost,DiscountRate,GrossRevenue,NetRevenue,COGS,ShippingCost,Profit,TransitDays,PromisedDays,IsLate
ORD-00000459,2024-01-11,CUST-017639,PROD-0505,WH-APAC-SING-1,CAR-01,3,1085.95,631.48,0.0,3257.85,3257.85,1894.44,28.55,1334.86,4,4,0
ORD-00000460,2023-06-07,CUST-023910,PROD-0491,WH-US-WEST-1,CAR-05,2,915.55,605.73,0.1,1831.1,1647.99,1211.46,12.15,424.38,3,3,0
ORD-00000461,2025-01-03,CUST-006768,PROD-0234,WH-EU-CENT-1,CAR-02,7,1622.25,932.63,0.2,11355.75,9084.6,6528.41,29.22,2526.97,7,8,0
ORD-00000462,2024-09-19,CUST-012328,PROD-1128,WH-APAC-SYD-1,CAR-07,8,605.69,443.97,0.0,4845.52,4845.52,3551.76,45.46,1248.3,3,4,0
ORD-00000463,2025-11-02,CUST-021210,PROD-1688,WH-EU-WEST-1,CAR-07,6,167.32,117.01,0.1,1003.92,903.53,702.06,18.04,183.43,1,1,0
ORD-00000464,2023-07-25,CUST-015552,PROD-0970,WH-US-EAST-2,CAR-06,7,440.5,292.05,0.15,3083.5,2620.98,2044.35,5.65,570.97,3,3,0
ORD-00000465,2024-02-07,CUST-000356,PROD-1014,WH-APAC-OSAK-1,CAR-08,3,1195.53,885.05,0.05,3586.59,3407.26,2655.15,39.37,712.74,3,3,0
ORD-00000466,2023-10-07,CUST-022683,PROD-0752,WH-CA-EAST-1,CAR-07,3,37.32,25.09,0.05,111.96,106.36,75.27,29.44,1.65,2,2,0
ORD-00000467,2024-07-27,CUST-002740,PROD-1691,WH-UK-LOND-1,CAR-06,3,1082.25,717.75,0.0,3246.75,3246.75,2153.25,41.94,1051.56,5,6,0
ORD-00000468,2024-09-07,CUST-009808,PROD-1230,WH-APAC-SYD-1,CAR-02,11,1420.87,948.29,0.15,15629.57,13285.13,10431.19,6.82,2847.12,2,2,0
ORD-00000469,2023-12-05,CUST-019533,PROD-1281,WH-APAC-OSAK-1,CAR-05,10,152.98,99.33,0.1,1529.8,1376.82,993.3,10.66,372.86,4,5,0
ORD-00000470,2025-08-25,CUST-014391,PROD-1396,WH-EU-CENT-1,CAR-08,1,568.95,317.87,0.0,568.95,568.95,317.87,37.99,213.09,2,3,0
ORD-00000471,2024-07-02,CUST-003931,PROD-1902,WH-APAC-SYD-1,CAR-06,7,33.96,22.23,0.0,237.72,237.72,155.61,22.29,59.82,1,1,0
ORD-00000472,2025-09-19,CUST-024033,PROD-1633,WH-US-WEST-1,CAR-04,11,1088.46,818.74,0.0,11973.06,11973.06,9006.14,43.22,2923.7,2,2,0
ORD-00000473,2023-04-26,CUST-004767,PROD-1511,WH-US-WEST-1,CAR-08,4,1653.44,893.19,0.05,6613.76,6283.07,3572.76,39.17,2671.14,4,4,0
ORD-00000474,2023-11-26,CUST-005259,PROD-0328,WH-CA-EAST-1,CAR-02,3,1040.74,709.89,0.0,3122.22,3122.22,2129.67,16.42,976.13,2,2,0
ORD-00000475,2023-01-17,CUST-020881,PROD-1064,WH-US-CENT-1,CAR-06,11,141.8,111.23,0.1,1559.8,1403.82,1223.53,17.78,162.51,7,7,0
ORD-00000476,2023-06-02,CUST-012518,PROD-1008,WH-US-EAST-1,CAR-05,2,1186.71,725.2,0.05,2373.42,2254.75,1450.4,26.1,778.25,7,7,0
ORD-00000477,2024-02-13,CUST-012355,PROD-0978,WH-US-EAST-1,CAR-02,5,574.41,382.73,0.0,2872.05,2872.05,1913.65,20.87,937.53,5,5,0
ORD-00000478,2023-10-24,CUST-006258,PROD-0239,WH-APAC-MELB-1,CAR-05,11,829.6,665.92,0.0,9125.6,9125.6,7325.12,9.98,1790.5,7,7,0
ORD-00000479,2023-04-02,CUST-024472,PROD-1293,WH-EU-WEST-1,CAR-08,7,740.31,354.83,0.0,5182.17,5182.17,2483.81,6.43,2691.93,2,3,0
ORD-00000480,2023-11-24,CUST-006104,PROD-0414,WH-APAC-OSAK-1,CAR-05,5,1192.32,828.9,0.1,5961.6,5365.44,4144.5,6.82,1214.12,3,3,0
ORD-00000481,2025-01-16,CUST-021517,PROD-1302,WH-US-CENT-1,CAR-08,3,949.48,745.63,0.0,2848.44,2848.44,2236.89,21.3,590.25,5,5,0
ORD-00000482,2024-10-24,CUST-024470,PROD-0032,WH-US-WEST-2,CAR-05,7,1308.26,792.15,0.0,9157.82,9157.82,5545.05,30.22,3582.55,4,3,1
ORD-00000483,2025-01-21,CUST-009875,PROD-0678,WH-APAC-SYD-1,CAR-01,2,1431.81,816.85,0.1,2863.62,2577.26,1633.7,15.08,928.48,4,4,0
ORD-00000484,2023-01-03,CUST-007189,PROD-1259,WH-EU-WEST-1,CAR-07,11,741.37,401.38,0.1,8155.07,7339.56,4415.18,27.38,2897.0,3,3,0
ORD-00000485,2024-05-14,CUST-009712,PROD-1758,WH-US-EAST-2,CAR-04,9,422.71,338.55,0.0,3804.39,3804.39,3046.95,12.44,745.0,2,1,1
ORD-00000486,2023-06-18,CUST-004311,PROD-0125,WH-APAC-OSAK-1,CAR-02,4,857.93,686.17,0.0,3431.72,3431.72,2744.68,44.66,642.38,6,6,0
ORD-00000487,2024-05-22,CUST-021648,PROD-1156,WH-UK-MANC-1,CAR-06,9,860.76,453.36,0.15,7746.84,6584.81,4080.24,45.3,2459.27,2,2,0
ORD-00000488,2023-09-29,CUST-002538,PROD-0938,WH-APAC-MELB-1,CAR-04,3,1498.4,757.29,0.05,4495.2,4270.44,2271.87,20.6,1977.97,7,7,0
ORD-00000489,2025-01-31,CUST-021383,PROD-0766,WH-US-EAST-2,CAR-07,11,1149.58,562.26,0.0,12645.38,12645.38,6184.86,42.61,6417.91,4,4,0
ORD-00000490,2023-06-18,CUST-008532,PROD-1703,WH-APAC-TYO-1,CAR-07,3,1056.04,732.89,0.0,3168.12,3168.12,2198.67,17.52,951.93,6,6,0
ORD-00000491,2025-09-16,CUST-008304,PROD-1386,WH-UK-LOND-1,CAR-06,7,172.88,123.4,0.0,1210.16,1210.16,863.8,25.55,320.81,7,7,0
ORD-00000492,2024-06-02,CUST-020122,PROD-0742,WH-APAC-MELB-1,CAR-01,3,1415.15,839.75,0.15,4245.45,3608.63,2519.25,28.31,1061.07,3,3,0
ORD-00000493,2024-10-16,CUST-004182,PROD-0557,WH-US-CENT-1,CAR-01,7,1499.64,707.23,0.05,10497.48,9972.61,4950.61,25.74,4996.26,1,1,0
ORD-00000494,2024-04-05,CUST-020841,PROD-1607,WH-APAC-SING-1,CAR-05,8,232.77,121.76,0.0,1862.16,1862.16,974.08,28.11,859.97,1,1,0
ORD-00000495,2024-06-07,CUST-000484,PROD-0510,WH-US-WEST-2,CAR-02,10,735.92,558.56,0.0,7359.2,7359.2,5585.6,41.62,1731.98,7,7,0
ORD-00000496,2024-04-04,CUST-012762,PROD-1308,WH-APAC-MELB-1,CAR-03,11,1074.74,783.59,0.0,11822.14,11822.14,8619.49,13.0,3189.65,1,1,0
ORD-00000497,2025-01-01,CUST-015436,PROD-1891,WH-US-EAST-2,CAR-05,10,746.72,503.96,0.0,7467.2,7467.2,5039.6,14.4,2413.2,2,2,0
ORD-00000498,2023-05-15,CUST-019487,PROD-1912,WH-APAC-SING-1,CAR-07,10,421.15,294.64,0.0,4211.5,4211.5,2946.4,8.08,1257.02,2,2,0
ORD-00000499,2024-05-12,CUST-007528,PROD-1823,WH-APAC-SING-1,CAR-02,5,643.99,441.52,0.15,3219.95,2736.96,2207.6,16.27,513.09,1,1,0
ORD-00000500,2024-08-18,CUST-013636,PROD-1635,WH-CA-EAST-1,CAR-01,4,1021.34,777.75,0.0,4085.36,4085.36,3111.0,42.12,932.24,1,1,0
ORD-00000501,2025-09-16,CUST-016552,PROD-0538,WH-EU-CENT-1,CAR-01,11,896.44,662.11,0.0,9860.84,9860.84,7283.21,18.27,2559.36,4,4,0
ORD-00000502,2023-12-19,CUST-007451,PROD-0115,WH-APAC-SYD-1,CAR-05,4,895.18,629.49,0.0,3580.72,3580.72,2517.96,4.6,1058.16,3,3,0
ORD-00000503,2024-01-14,CUST-023433,PROD-0936,WH-US-EAST-2,CAR-05,1,643.15,425.57,0.0,643.15,643.15,425.57,11.57,206.01,6,6,0
ORD-00000504,2024-07-07,CUST-023500,PROD-0185,WH-US-EAST-1,CAR-03,11,1365.44,874.02,0.0,15019.84,15019.84,9614.22,11.89,5393.73,7,7,0
ORD-00000505,2025-10-18,CUST-024413,PROD-0463,WH-US-EAST-2,CAR-01,5,932.42,659.5,0.0,4662.1,4662.1,3297.5,10.84,1353.76,2,2,0
ORD-00000506,2023-01-04,CUST-003292,PROD-0264,WH-APAC-SING-1,CAR-04,1,480.99,238.09,0.0,480.99,480.99,238.09,11.91,230.99,1,1,0
ORD-00000507,2025-07-14,CUST-013584,PROD-1456,WH-UK-MANC-1,CAR-05,10,1029.9,463.66,0.0,10299.0,10299.0,4636.6,14.14,5648.26,2,2,0
ORD-00000508,2025-11-27,CUST-001736,PROD-0422,WH-APAC-OSAK-1,CAR-08,4,454.96,317.11,0.0,1819.84,1819.84,1268.44,43.99,507.41,1,0,1
ORD-00000509,2024-11-26,CUST-012655,PROD-1972,WH-US-CENT-1,CAR-01,4,880.61,396.54,0.0,3522.44,3522.44,1586.16,21.83,1914.45,5,6,0
ORD-00000510,2023-01-02,CUST-007281,PROD-0389,WH-APAC-OSAK-1,CAR-03,4,767.46,409.9,0.0,3069.84,3069.84,1639.6,47.28,1382.96,6,6,0
ORD-00000511,2024-11-26,CUST-009741,PROD-1619,WH-APAC-TYO-1,CAR-02,4,1440.66,793.37,0.0,5762.64,5762.64,3173.48,21.73,2567.43,5,5,0
ORD-00000512,2025-10-10,CUST-006094,PROD-1114,WH-UK-MANC-1,CAR-02,6,1303.61,617.65,0.2,7821.66,6257.33,3705.9,43.27,2508.16,7,7,0
ORD-00000513,2025-06-15,CUST-017231,PROD-0951,WH-US-CENT-1,CAR-05,9,674.84,457.88,0.0,6073.56,6073.56,4120.92,39.07,1913.57,1,1,0
ORD-00000514,2024-04-10,CUST-016060,PROD-1104,WH-APAC-SING-1,CAR-06,10,112.95,52.96,0.0,1129.5,1129.5,529.6,8.49,591.41,2,2,0
ORD-00000515,2024-08-10,CUST-011145,PROD-1461,WH-UK-LOND-1,CAR-07,3,885.76,426.76,0.0,2657.28,2657.28,1280.28,39.51,1337.49,7,7,0
ORD-00000516,2025-11-15,CUST-015285,PROD-0377,WH-UK-LOND-1,CAR-02,5,447.66,238.87,0.05,2238.3,2126.39,1194.35,45.75,886.29,1,1,0
ORD-00000517,2025-12-24,CUST-000888,PROD-0640,WH-APAC-MELB-1,CAR-02,5,103.9,56.15,0.0,519.5,519.5,280.75,31.55,207.2,3,3,0
ORD-00000518,2024-03-05,CUST-022892,PROD-1985,WH-APAC-OSAK-1,CAR-01,4,508.18,412.59,0.05,2032.72,1931.08,1650.36,17.13,263.59,1,1,0
ORD-00000519,2025-10-24,CUST-009504,PROD-0619,WH-US-WEST-1,CAR-06,6,247.79,127.44,0.0,1486.74,1486.74,764.64,20.03,702.07,2,2,0
ORD-00000520,2024-11-26,CUST-020438,PROD-0100,WH-EU-WEST-1,CAR-05,10,1724.43,852.73,0.05,17244.3,16382.08,8527.3,6.75,7848.04,5,5,0
ORD-00000521,2025-10-01,CUST-003127,PROD-1137,WH-US-EAST-2,CAR-06,11,367.31,251.35,0.0,4040.41,4040.41,2764.85,22.94,1252.62,3,3,0
ORD-00000522,2023-11-11,CUST-011507,PROD-0326,WH-CA-EAST-1,CAR-02,4,1161.33,846.03,0.0,4645.32,4645.32,3384.12,23.37,1237.83,1,1,0
ORD-00000523,2024-11-05,CUST-004265,PROD-1249,WH-US-EAST-1,CAR-07,3,617.3,382.97,0.0,1851.9,1851.9,1148.91,19.78,683.21,2,3,0
ORD-00000524,2024-04-20,CUST-001818,PROD-0626,WH-US-EAST-2,CAR-08,9,555.1,440.08,0.2,4995.9,3996.72,3960.72,37.22,-1.22,3,4,0
ORD-00000525,2024-03-27,CUST-003181,PROD-1183,WH-EU-CENT-1,CAR-05,1,691.75,559.21,0.15,691.75,587.99,559.21,41.07,-12.29,6,6,0
ORD-00000526,2024-06-28,CUST-021405,PROD-0439,WH-US-EAST-2,CAR-04,6,589.1,383.8,0.0,3534.6,3534.6,2302.8,23.88,1207.92,3,4,0
ORD-00000527,2024-07-27,CUST-019328,PROD-1265,WH-CA-EAST-1,CAR-02,9,1031.35,658.21,0.0,9282.15,9282.15,5923.89,21.32,3336.94,5,5,0
ORD-00000528,2025-02-03,CUST-006180,PROD-1668,WH-US-CENT-1,CAR-04,11,53.94,29.88,0.0,593.34,593.34,328.68,14.39,250.27,3,3,0
ORD-00000529,2024-06-29,CUST-023252,PROD-0996,WH-APAC-SYD-1,CAR-02,5,423.78,238.63,0.0,2118.9,2118.9,1193.15,40.18,885.57,2,2,0
ORD-00000530,2024-01-04,CUST-003937,PROD-1374,WH-APAC-TYO-1,CAR-02,8,333.07,172.43,0.05,2664.56,2531.33,1379.44,13.28,1138.61,7,7,0
ORD-00000531,2023-02-09,CUST-013652,PROD-1527,WH-APAC-TYO-1,CAR-05,11,1085.55,759.02,0.0,11941.05,11941.05,8349.22,29.03,3562.8,1,1,0
ORD-00000532,2024-04-12,CUST-015491,PROD-0169,WH-APAC-SING-1,CAR-05,6,1135.0,909.7,0.15,6810.0,5788.5,5458.2,41.06,289.24,3,3,0
ORD-00000533,2025-11-10,CUST-006203,PROD-1909,WH-APAC-MELB-1,CAR-04,8,460.72,355.72,0.0,3685.76,3685.76,2845.76,24.71,815.29,6,6,0
ORD-00000534,2024-10-16,CUST-021995,PROD-1793,WH-APAC-OSAK-1,CAR-03,10,503.42,321.33,0.0,5034.2,5034.2,3213.3,44.11,1776.79,7,8,0
ORD-00000535,2025-01-28,CUST-020127,PROD-0534,WH-APAC-MELB-1,CAR-03,5,161.72,121.79,0.0,808.6,808.6,608.95,40.94,158.71,6,6,0
ORD-00000536,2025-12-05,CUST-009955,PROD-1405,WH-APAC-SYD-1,CAR-08,7,1265.28,842.8,0.0,8856.96,8856.96,5899.6,12.55,2944.81,3,4,0
ORD-00000537,2023-04-01,CUST-019242,PROD-0102,WH-CA-EAST-1,CAR-06,7,1442.31,763.27,0.0,10096.17,10096.17,5342.89,15.53,4737.75,6,6,0
ORD-00000538,2024-08-05,CUST-003897,PROD-0779,WH-APAC-MELB-1,CAR-03,3,356.25,212.86,0.15,1068.75,908.44,638.58,21.35,248.51,7,8,0
ORD-00000539,2023-12-05,CUST-010798,PROD-1482,WH-APAC-OSAK-1,CAR-06,8,953.57,591.5,0.0,7628.56,7628.56,4732.0,18.0,2878.56,1,1,0
ORD-00000540,2024-10-16,CUST-005488,PROD-0809,WH-US-WEST-2,CAR-08,10,60.95,48.52,0.1,609.5,548.55,485.2,19.47,43.88,3,2,1
ORD-00000541,2024-08-08,CUST-021467,PROD-1054,WH-UK-LOND-1,CAR-03,7,26.83,21.43,0.1,187.81,169.03,150.01,20.35,-1.33,3,3,0
ORD-00000542,2024-09-02,CUST-008536,PROD-1033,WH-US-CENT-1,CAR-01,5,1278.83,625.22,0.1,6394.15,5754.74,3126.1,42.51,2586.12,4,4,0
ORD-00000543,2025-12-07,CUST-023864,PROD-1329,WH-EU-CENT-1,CAR-08,10,1026.16,604.92,0.0,10261.6,10261.6,6049.2,10.54,4201.86,6,7,0
ORD-00000544,2024-03-28,CUST-006066,PROD-0798,WH-APAC-TYO-1,CAR-06,6,1368.82,779.27,0.1,8212.92,7391.63,4675.62,20.97,2695.04,5,5,0
ORD-00000545,2025-03-23,CUST-001238,PROD-1553,WH-UK-MANC-1,CAR-05,4,1440.06,748.83,0.0,5760.24,5760.24,2995.32,25.18,2739.74,4,4,0
ORD-00000546,2024-04-02,CUST-019614,PROD-0050,WH-APAC-TYO-1,CAR-01,8,1363.27,791.79,0.0,10906.16,10906.16,6334.32,9.61,4562.23,2,2,0
ORD-00000547,2024-02-14,CUST-020762,PROD-1680,WH-APAC-MELB-1,CAR-01,7,409.68,321.19,0.0,2867.76,2867.76,2248.33,24.46,594.97,6,7,0
ORD-00000548,2024-11-06,CUST-015410,PROD-1524,WH-APAC-MELB-1,CAR-01,2,1027.58,549.14,0.0,2055.16,2055.16,1098.28,7.62,949.26,7,6,1
ORD-00000549,2024-10-11,CUST-002178,PROD-1158,WH-UK-MANC-1,CAR-04,5,348.48,262.79,0.1,1742.4,1568.16,1313.95,21.82,232.39,2,2,0
ORD-00000550,2023-10-10,CUST-021866,PROD-0331,WH-US-WEST-2,CAR-07,3,229.46,165.69,0.1,688.38,619.54,497.07,46.05,76.42,1,1,0
ORD-00000551,2023-09-18,CUST-019308,PROD-0096,WH-EU-WEST-1,CAR-04,6,344.92,164.32,0.05,2069.52,1966.04,985.92,12.97,967.15,2,3,0
ORD-00000552,2025-01-30,CUST-022791,PROD-0786,WH-APAC-OSAK-1,CAR-03,8,391.81,270.19,0.1,3134.48,2821.03,2161.52,20.7,638.81,3,3,0
ORD-00000553,2025-09-29,CUST-021659,PROD-1533,WH-US-EAST-1,CAR-03,3,499.92,396.79,0.05,1499.76,1424.77,1190.37,29.72,204.68,5,5,0
ORD-00000554,2025-02-17,CUST-013648,PROD-0836,WH-APAC-TYO-1,CAR-05,10,1291.29,603.16,0.05,12912.9,12267.26,6031.6,22.04,6213.62,1,1,0
ORD-00000555,2025-01-04,CUST-017713,PROD-1637,WH-UK-MANC-1,CAR-04,9,551.17,427.1,0.0,4960.53,4960.53,3843.9,10.29,1106.34,5,4,1
ORD-00000556,2025-05-20,CUST-021752,PROD-1587,WH-US-WEST-2,CAR-01,7,803.22,606.75,0.0,5622.54,5622.54,4247.25,10.16,1365.13,5,5,0
ORD-00000557,2024-11-18,CUST-009429,PROD-1196,WH-CA-EAST-1,CAR-06,9,1215.86,810.49,0.05,10942.74,10395.6,7294.41,12.4,3088.79,5,5,0
ORD-00000558,2023-01-23,CUST-001434,PROD-0026,WH-APAC-SING-1,CAR-01,9,1023.2,640.01,0.1,9208.8,8287.92,5760.09,34.72,2493.11,5,5,0
ORD-00000559,2023-07-25,CUST-010194,PROD-0944,WH-US-WEST-2,CAR-07,2,647.81,400.41,0.05,1295.62,1230.84,800.82,42.56,387.46,4,4,0
ORD-00000560,2023-05-16,CUST-001857,PROD-0134,WH-CA-EAST-1,CAR-06,11,1702.5,797.11,0.0,18727.5,18727.5,8768.21,44.76,9914.53,4,4,0
ORD-00000561,2023-08-05,CUST-017917,PROD-1688,WH-APAC-SYD-1,CAR-03,2,167.32,117.01,0.15,334.64,284.44,234.02,9.74,40.68,6,6,0
ORD-00000562,2025-08-21,CUST-006862,PROD-0531,WH-APAC-OSAK-1,CAR-03,11,722.52,460.17,0.0,7947.72,7947.72,5061.87,15.53,2870.32,4,5,0
ORD-00000563,2025-12-02,CUST-013030,PROD-0874,WH-APAC-SYD-1,CAR-07,2,1453.7,737.9,0.0,2907.4,2907.4,1475.8,35.77,1395.83,2,2,0
ORD-00000564,2024-06-01,CUST-010063,PROD-1434,WH-US-WEST-1,CAR-08,5,1374.1,814.98,0.05,6870.5,6526.98,4074.9,28.61,2423.46,5,5,0
ORD-00000565,2023-09-21,CUST-004964,PROD-0688,WH-UK-MANC-1,CAR-04,10,62.93,50.35,0.0,629.3,629.3,503.5,38.16,87.64,1,2,0
ORD-00000566,2024-08-15,CUST-017880,PROD-1365,WH-US-WEST-2,CAR-04,7,1635.51,830.84,0.0,11448.57,11448.57,5815.88,43.6,5589.09,1,1,0
ORD-00000567,2024-09-23,CUST-011068,PROD-0305,WH-UK-LOND-1,CAR-07,11,408.91,207.03,0.0,4498.01,4498.01,2277.33,29.33,2191.35,5,4,1
ORD-00000568,2023-03-12,CUST-024665,PROD-0907,WH-UK-MANC-1,CAR-03,4,1192.44,638.79,0.1,4769.76,4292.78,2555.16,26.26,1711.36,5,5,0
ORD-00000569,2023-09-12,CUST-018313,PROD-1605,WH-UK-LOND-1,CAR-05,11,692.54,551.4,0.0,7617.94,7617.94,6065.4,28.45,1524.09,1,1,0
ORD-00000570,2024-10-08,CUST-011429,PROD-1635,WH-US-CENT-1,CAR-06,5,1021.34,777.75,0.05,5106.7,4851.36,3888.75,19.01,943.6,2,3,0
ORD-00000571,2025-05-08,CUST-022278,PROD-1512,WH-EU-CENT-1,CAR-06,9,653.99,347.14,0.05,5885.91,5591.61,3124.26,36.06,2431.29,6,6,0
ORD-00000572,2025-05-26,CUST-024109,PROD-1344,WH-US-WEST-2,CAR-02,5,71.42,32.54,0.05,357.1,339.24,162.7,45.01,131.54,5,6,0
ORD-00000573,2024-07-20,CUST-018252,PROD-0216,WH-EU-WEST-1,CAR-04,11,367.51,262.18,0.05,4042.61,3840.48,2883.98,13.98,942.52,7,7,0
ORD-00000574,2023-03-12,CUST-015835,PROD-0073,WH-US-WEST-2,CAR-02,10,392.58,223.34,0.0,3925.8,3925.8,2233.4,10.65,1681.75,2,2,0
ORD-00000575,2024-10-16,CUST-008135,PROD-0569,WH-US-WEST-2,CAR-07,1,240.64,164.62,0.0,240.64,240.64,164.62,17.84,58.18,4,5,0
ORD-00000576,2023-02-11,CUST-012188,PROD-1722,WH-APAC-TYO-1,CAR-01,9,531.47,337.38,0.05,4783.23,4544.07,3036.42,22.06,1485.59,3,3,0
ORD-00000577,2024-10-18,CUST-015028,PROD-0630,WH-US-EAST-1,CAR-07,8,774.63,626.91,0.05,6197.04,5887.19,5015.28,35.44,836.47,6,6,0
ORD-00000578,2025-03-25,CUST-013260,PROD-1071,WH-US-EAST-2,CAR-06,10,884.19,597.36,0.1,8841.9,7957.71,5973.6,37.86,1946.25,6,6,0
ORD-00000579,2023-11-24,CUST-012906,PROD-1756,WH-APAC-SYD-1,CAR-06,10,1317.81,777.11,0.15,13178.1,11201.38,7771.1,13.13,3417.15,5,5,0
ORD-00000580,2025-09-30,CUST-020290,PROD-1908,WH-EU-WEST-1,CAR-06,7,360.15,253.58,0.1,2521.05,2268.94,1775.06,47.12,446.76,2,2,0
ORD-00000581,2024-08-17,CUST-021914,PROD-0503,WH-UK-MANC-1,CAR-06,1,1263.76,722.24,0.1,1263.76,1137.38,722.24,38.64,376.5,3,3,0
ORD-00000582,2023-07-03,CUST-013972,PROD-1047,WH-EU-WEST-1,CAR-04,10,176.77,144.03,0.05,1767.7,1679.32,1440.3,24.1,214.92,5,5,0
ORD-00000583,2025-02-14,CUST-005081,PROD-1845,WH-EU-CENT-1,CAR-02,4,227.3,144.13,0.0,909.2,909.2,576.52,47.55,285.13,5,5,0
ORD-00000584,2023-03-19,CUST-020158,PROD-0529,WH-APAC-SING-1,CAR-04,10,466.21,245.46,0.0,4662.1,4662.1,2454.6,23.91,2183.59,6,6,0
ORD-00000585,2025-02-14,CUST-016853,PROD-0671,WH-US-CENT-1,CAR-05,4,1313.2,747.21,0.0,5252.8,5252.8,2988.84,28.24,2235.72,5,5,0
ORD-00000586,2024-10-05,CUST-008629,PROD-1630,WH-EU-CENT-1,CAR-01,3,1123.33,568.07,0.05,3369.99,3201.49,1704.21,38.07,1459.21,1,0,1
ORD-00000587,2023-05-30,CUST-008166,PROD-0733,WH-US-EAST-1,CAR-07,11,209.29,167.64,0.0,2302.19,2302.19,1844.04,18.03,440.12,7,8,0
ORD-00000588,2025-06-03,CUST-021002,PROD-0538,WH-US-WEST-1,CAR-07,7,896.44,662.11,0.0,6275.08,6275.08,4634.77,41.39,1598.92,3,2,1
ORD-00000589,2024-01-28,CUST-001686,PROD-0443,WH-EU-CENT-1,CAR-06,4,717.38,556.83,0.0,2869.52,2869.52,2227.32,15.51,626.69,4,4,0
ORD-00000590,2024-11-03,CUST-016669,PROD-0954,WH-APAC-SING-1,CAR-03,8,1190.98,742.34,0.0,9527.84,9527.84,5938.72,21.89,3567.23,4,4,0
ORD-00000591,2023-02-06,CUST-004933,PROD-0277,WH-US-EAST-2,CAR-06,3,894.18,480.89,0.0,2682.54,2682.54,1442.67,13.74,1226.13,1,1,0
ORD-00000592,2023-11-30,CUST-021896,PROD-0417,WH-APAC-TYO-1,CAR-05,4,1177.91,788.02,0.0,4711.64,4711.64,3152.08,24.53,1535.03,3,3,0
ORD-00000593,2024-09-02,CUST-018869,PROD-1251,WH-US-EAST-2,CAR-03,10,194.82,119.62,0.0,1948.2,1948.2,1196.2,23.9,728.1,5,5,0
ORD-00000594,2025-08-27,CUST-001163,PROD-0510,WH-APAC-SYD-1,CAR-06,7,735.92,558.56,0.15,5151.44,4378.72,3909.92,35.0,433.8,3,2,1
ORD-00000595,2023-09-11,CUST-015002,PROD-1755,WH-US-EAST-1,CAR-08,8,333.43,265.98,0.05,2667.44,2534.07,2127.84,47.08,359.15,2,2,0
ORD-00000596,2024-07-28,CUST-009630,PROD-0608,WH-EU-WEST-1,CAR-06,3,437.54,329.29,0.0,1312.62,1312.62,987.87,29.31,295.44,1,1,0
ORD-00000597,2025-07-24,CUST-001572,PROD-1801,WH-US-EAST-1,CAR-03,1,174.68,78.87,0.0,174.68,174.68,78.87,17.51,78.3,1,1,0
ORD-00000598,2023-09-12,CUST-020394,PROD-0096,WH-EU-CENT-1,CAR-04,1,344.92,164.32,0.0,344.92,344.92,164.32,25.02,155.58,6,6,0
ORD-00000599,2025-04-18,CUST-024248,PROD-0780,WH-EU-CENT-1,CAR-08,10,574.39,465.2,0.0,5743.9,5743.9,4652.0,26.55,1065.35,5,5,0
ORD-00000600,2023-06-05,CUST-013065,PROD-0648,WH-US-EAST-2,CAR-03,1,992.88,670.69,0.2,992.88,794.3,670.69,13.59,110.02,2,2,0
ORD-00000601,2025-05-26,CUST-021127,PROD-1557,WH-US-WEST-1,CAR-05,6,996.37,803.87,0.05,5978.22,5679.31,4823.22,32.99,823.1,1,2,0
ORD-00000602,2025-09-27,CUST-014866,PROD-1380,WH-US-CENT-1,CAR-03,1,373.03,218.63,0.05,373.03,354.38,218.63,18.56,117.19,3,3,0
ORD-00000603,2023-06-24,CUST-014473,PROD-0860,WH-CA-EAST-1,CAR-06,1,932.39,428.34,0.15,932.39,792.53,428.34,27.47,336.72,7,7,0
ORD-00000604,2023-12-18,CUST-000390,PROD-1680,WH-US-EAST-2,CAR-07,3,409.68,321.19,0.0,1229.04,1229.04,963.57,21.49,243.98,2,3,0
ORD-00000605,2024-05-12,CUST-010438,PROD-1052,WH-APAC-SYD-1,CAR-08,7,1061.36,498.31,0.1,7429.52,6686.57,3488.17,25.09,3173.31,7,7,0
ORD-00000606,2024-04-08,CUST-000557,PROD-0858,WH-APAC-OSAK-1,CAR-08,6,79.11,59.59,0.1,474.66,427.19,357.54,9.57,60.08,5,5,0
ORD-00000607,2024-10-31,CUST-006550,PROD-0113,WH-EU-WEST-1,CAR-03,11,651.44,426.69,0.05,7165.84,6807.55,4693.59,31.55,2082.41,5,5,0
ORD-00000608,2025-04-09,CUST-002001,PROD-1466,WH-APAC-TYO-1,CAR-08,8,1053.09,650.81,0.05,8424.72,8003.48,5206.48,29.33,2767.67,5,5,0
ORD-00000609,2025-09-07,CUST-024143,PROD-1946,WH-US-EAST-2,CAR-02,4,61.72,47.7,0.0,246.88,246.88,190.8,46.07,10.01,7,6,1
ORD-00000610,2025-07-08,CUST-018889,PROD-1564,WH-EU-WEST-1,CAR-04,2,187.01,122.49,0.0,374.02,374.02,244.98,38.25,90.79,1,2,0
ORD-00000611,2023-07-13,CUST-003526,PROD-0223,WH-APAC-SYD-1,CAR-01,7,650.18,496.61,0.0,4551.26,4551.26,3476.27,43.18,1031.81,3,3,0
